User_ID,Age,Social_Media_Hours,Exercise_Hours,Sleep_Hours,Screen_Time_Hours,Survey_Stress_Score,Wearable_Stress_Score,Support_System,Academic_Performance,label,Cluster,PCA1,PCA2,Fitur,Gender
2809,17,4.183630384,0.560096955,6.004473373,7.410512228,4,0.164464277,Moderate,Good,2,2,0.592548922156468,0.3630893892542601,2,Male
2810,17,7.141531464,0.595202188,7.280812155,4.938429188,4,0.761596627,Low,Good,1,1,-0.4295540524136637,0.2006067621519422,2,Female
2811,18,8.612322273,1.417380987,4.614478739,4.761838144,3,0.865945618,High,Excellent,5,0,0.3516932218034183,-0.7528681224573022,1,Male
2812,17,1.546848482,1.474840035,7.856166499,10.69349344,4,0.285377681,Low,Poor,0,4,0.5760112045681912,0.0643554857492734,3,Male
2813,18,4.515470228,0.055302629,5.950884677,3.450506408,5,0.877840181,Moderate,Average,4,5,-0.4532596344900033,0.3950367791742886,0,Female
2814,18,4.080200913,0.443864216,7.796290746,6.954601332,2,0.081037169,High,Excellent,3,3,-0.5613942374310112,-0.4067749991994659,1,Female
2815,18,6.87464804,1.134464456,9.004041478,11.52824717,2,0.800463926,High,Good,3,3,-0.5678788142743061,-0.3935001547993772,2,Female
2816,16,2.498674653,2.051192081,5.026668,8.250132491,3,0.640111161,Low,Poor,0,4,0.5763465649050387,0.0877462933548022,3,Male
2817,15,6.40250915,0.68525537,9.585238557,9.172054799,3,0.583110789,Low,Average,1,1,-0.4461794318514425,0.2129851793556849,0,Female
2818,18,8.774892417,1.269043339,7.184128846,6.312369914,4,0.230132745,Low,Average,1,1,-0.43095850185202,0.1766360485745078,0,Female
2819,18,4.181315998,1.672035194,9.537566591,2.199321671,1,0.361841803,High,Good,5,0,0.3548977922505589,-0.7347809109915475,2,Male
2820,15,9.110157,2.665777484,5.246380493,8.461303684,3,0.910304384,High,Good,5,0,0.3408878839019409,-0.7304397598045478,2,Male
2821,13,9.931637389,0.978211507,7.627375988,8.319242814,3,0.465741086,Low,Good,1,1,-0.4395347846422298,0.237708100867809,2,Female
2822,18,1.060920499,0.400674798,6.423322704,3.104276365,3,0.594380084,Moderate,Good,2,2,0.5946515344283202,0.372819761199998,2,Male
2823,16,2.33053188,1.467816678,8.645333147,6.621597136,4,0.935851533,High,Average,3,3,-0.5836438889861482,-0.4093345898021037,0,Female
2824,17,9.503797515,2.240164805,7.635453659,11.15328945,5,0.46648844,Low,Poor,1,1,-0.4315637109551735,0.1837843323164112,3,Female
2825,17,9.583276865,0.329579271,6.967092742,4.05084832,3,0.388269238,Moderate,Average,2,2,0.5894025618703583,0.3799126092519164,0,Male
2826,14,0.977072754,1.274050475,9.477912439,6.610987546,5,0.893202111,Low,Good,1,1,-0.4488879991331276,0.2049064455604359,2,Female
2827,14,0.149985004,0.053355424,6.262702385,6.611031852,4,0.910887955,High,Poor,5,0,0.3404017334027508,-0.7325945892810037,3,Male
2828,17,1.611000233,0.100677545,5.319881229,10.10761468,1,0.354638259,High,Average,5,0,0.3459457960162273,-0.7442924907881849,0,Male
2829,17,9.960127834,1.44886009,7.648607121,10.2457587,2,0.591989683,Low,Poor,0,4,0.5813359530534487,0.1016094036421671,3,Male
2830,16,1.799996166,0.894591894,7.744170623,9.592694197,2,0.963727773,Moderate,Average,4,5,-0.4651681935696481,0.4350020647026157,0,Female
2831,15,5.025476067,2.535321897,6.634567729,5.654541592,2,0.055470695,High,Poor,5,0,0.3508602553311958,-0.7291469214127313,3,Male
2832,14,8.484177264,1.806462918,6.919660262,2.72036925,2,0.03980242,Low,Average,0,4,0.5709338307726582,0.1071059109698938,0,Male
2833,15,0.204016107,1.361798885,9.757320486,5.494829772,4,0.516580509,Low,Average,1,1,-0.4490510792700982,0.1947258822148798,0,Female
2834,16,6.044889823,1.223806113,8.396114148,8.797912013,2,0.291240144,Moderate,Excellent,4,5,-0.4549611605920988,0.4352450605255678,1,Female
2835,17,2.770254489,1.491736441,4.663610509,9.027465745,4,0.581849885,Moderate,Good,4,5,-0.4511805569599443,0.4064129504084239,2,Female
2836,18,8.623349164,0.121316494,5.272780425,11.65000209,1,0.724295353,High,Excellent,3,3,-0.5622957249213303,-0.3856789422327206,1,Female
2837,15,2.834611493,2.678380069,9.853459807,6.536412314,3,0.069074338,Moderate,Average,2,2,0.5730280587153292,0.3762384119288114,0,Male
2838,17,6.867557203,2.994909467,8.358793323,8.324355829,3,0.882367476,Moderate,Good,2,2,0.5818056146547929,0.3826863308154759,2,Male
2839,17,6.742196324,0.544461375,9.490270757,7.391908707,3,0.276887001,High,Average,5,0,0.3425895409632725,-0.7567232289961006,0,Male
2840,13,2.214935489,0.361148894,5.823168784,3.506185601,4,0.381347482,Low,Excellent,1,1,-0.4410875155405818,0.2158797993429951,1,Female
2841,15,0.347991999,0.43073239,8.451201161,6.612024721,4,0.337036752,High,Poor,3,3,-0.5699675745973068,-0.3981474810976563,3,Female
2842,18,4.092495738,1.983081175,8.284016251,7.448351547,4,0.839834858,High,Poor,5,0,0.3480306573666054,-0.7627336197168166,3,Male
2843,15,2.89193152,1.984322515,5.768139913,11.50749606,1,0.1706522,Moderate,Good,4,5,-0.4537008717787627,0.4462602699721203,2,Female
2844,17,8.089777496,2.543772487,7.304897953,5.665390544,5,0.028673218,Moderate,Excellent,4,5,-0.4517997100202195,0.3923435735869809,1,Female
2845,18,8.003641885,2.255479165,7.764490668,11.80099103,4,0.971801612,Low,Excellent,0,4,0.5677025306913438,0.0637994875497648,1,Male
2846,16,4.570239522,1.34906902,6.886790865,7.42300074,4,0.980632475,Moderate,Average,2,2,0.5738524397299894,0.373324635168695,0,Male
2847,13,6.065122253,1.838566085,8.96307224,4.424692433,3,0.25769283,Low,Good,1,1,-0.4403470536812293,0.2319108486706332,2,Female
2848,17,6.04259516,2.064854011,8.997214251,3.91664387,2,0.009352635,Low,Poor,1,1,-0.4220191170816796,0.2130542899197203,3,Female
2849,14,8.271581484,1.538209411,9.10360329,3.416949173,2,0.645917102,Low,Excellent,1,1,-0.4404921313958835,0.24118582668545,1,Female
2850,14,4.250024141,1.426952953,8.820541415,6.529328706,1,0.648463283,High,Average,5,0,0.3322375945868688,-0.7119297912573461,0,Male
2851,13,2.754466798,1.935292337,6.928500863,2.219264298,2,0.940356714,Moderate,Good,2,2,0.5769837883658057,0.4260222502195442,2,Male
2852,16,2.650349181,1.672423647,6.288629789,6.450452833,5,0.298470511,Moderate,Excellent,2,2,0.5812492019816172,0.3539451389331478,1,Male
2853,17,5.361922793,1.931826916,8.988257702,11.88404692,3,0.189504178,Low,Excellent,0,4,0.5698748400137988,0.0694275871426798,1,Male
2854,15,4.491482027,1.838564322,6.941208751,8.701067957,1,0.616382347,Moderate,Poor,2,2,0.5867030886758734,0.418516292171949,3,Male
2855,13,4.40120771,2.157589682,5.478228392,9.597861212,2,0.563671066,Low,Excellent,1,1,-0.4458235685399042,0.2336256981764748,1,Female
2856,16,0.911373391,1.928410526,7.044061194,3.190053907,2,0.717736794,Moderate,Poor,4,5,-0.4493745325442873,0.4448945203457427,3,Female
2857,15,7.186037407,1.559227459,4.851098932,6.731008615,3,0.885127403,High,Excellent,3,3,-0.574226913940221,-0.3841746243894975,1,Female
2858,14,2.13736688,2.045390434,8.149776944,4.86223101,1,0.559745187,Moderate,Average,2,2,0.5730808290946835,0.4135191832592965,0,Male
2859,14,1.969536302,1.348445896,6.01552769,10.94097528,3,0.15007526,Low,Average,0,4,0.5615010867650264,0.0832797406365793,0,Male
2860,15,4.127583203,0.725013678,5.563952791,3.81292472,1,0.598128943,High,Average,5,0,0.3426508089017215,-0.7186805420800082,0,Male
2861,13,2.277783416,0.00425466,9.739052477,6.587333271,2,0.374101567,Moderate,Good,4,5,-0.4604724181166106,0.46410712112211,2,Female
2862,14,5.838582673,1.679892441,8.661285975,7.880477183,3,0.452735029,High,Good,5,0,0.3379176829483874,-0.7282301664728663,2,Male
2863,17,3.714633393,1.77196568,8.722417016,7.140410916,3,0.959484391,Low,Average,0,4,0.5634257271079176,0.0782649377816098,0,Male
2864,18,4.489117226,2.916146894,7.742331816,10.30243528,5,0.554947054,Low,Average,1,1,-0.4434859640033719,0.1580913902871921,0,Female
2865,15,5.371693216,1.084435002,9.035036863,4.314531713,3,0.149647159,Moderate,Average,2,2,0.5792354723346224,0.3857561635887642,0,Male
2866,15,2.035355225,1.182399728,8.554974887,5.773911104,1,0.443158607,Low,Poor,1,1,-0.431072632795075,0.2405233693439014,3,Female
2867,14,1.557516229,0.605398744,7.592642225,9.920842966,5,0.228430503,Moderate,Average,2,2,0.5697433231189158,0.3632820820712135,0,Male
2868,13,8.804219029,0.211602886,9.766746411,7.280714117,3,0.135482494,Low,Good,0,4,0.5695748434128934,0.1158112308562996,2,Male
2869,17,4.337237028,2.318413479,5.149569698,6.021173856,3,0.712234112,Low,Poor,1,1,-0.4269096240948916,0.2049578356214551,3,Female
2870,13,4.120936096,0.749043193,9.660278314,2.294425147,5,0.628569069,Low,Average,1,1,-0.4514460368386743,0.2095475648218864,0,Female
2871,16,0.356121503,1.826714583,6.408628972,9.53385424,2,0.497788867,Moderate,Good,4,5,-0.4550666896010271,0.4316600236379163,2,Female
2872,16,4.979763026,2.063319107,7.1703939,11.72182078,3,0.423238296,Moderate,Poor,4,5,-0.4527135951192593,0.4277816052054107,3,Female
2873,18,5.541697216,1.413710062,4.736435917,8.202870095,4,0.322217731,Moderate,Poor,4,5,-0.4405370891388717,0.4037571593973179,3,Female
2874,14,5.58840871,2.629056339,7.240644634,10.56541221,2,0.088008712,Moderate,Good,4,5,-0.4581419518888245,0.4454101221768,2,Female
2875,14,7.070311693,1.331384523,7.667240511,7.168757432,3,0.299269648,Low,Good,0,4,0.5709136467293207,0.1043193170363895,2,Male
2876,14,1.77481835,0.854725869,9.986209251,4.316809654,2,0.838394623,High,Poor,5,0,0.3401592245437855,-0.7070576187903788,3,Male
2877,18,2.522231342,2.688046569,9.851154466,2.144421042,1,0.783675395,Moderate,Good,4,5,-0.4495739064955175,0.4406367019168672,2,Female
2878,16,8.107304652,2.584692853,9.798383751,8.533982676,2,0.972317724,Low,Poor,0,4,0.5711102622706249,0.1124362251807585,3,Male
2879,13,9.471706168,0.492119841,6.090328361,6.931088482,5,0.656067112,Low,Poor,1,1,-0.4364923557752199,0.2233566804007629,3,Female
2880,18,1.359327474,0.077883055,9.947598992,9.820981471,3,0.553639758,Moderate,Poor,2,2,0.5903278790251506,0.37455825961753,3,Male
2881,18,4.976495545,0.269956669,6.73286891,8.946824174,2,0.296044483,Moderate,Poor,4,5,-0.4388409420904988,0.4281208029166876,3,Female
2882,13,2.141762527,0.859642196,9.111017553,11.87952368,4,0.076860243,Low,Average,0,4,0.554401454736761,0.0816720600498841,0,Male
2883,14,0.600731684,2.916779405,5.297919814,7.103125834,1,0.618018338,Moderate,Good,2,2,0.5793846080147428,0.4146875282702326,2,Male
2884,17,3.255033381,1.675548459,7.034999078,6.271747897,1,0.488162192,Moderate,Average,2,2,0.5839706531387981,0.3902816132882973,0,Male
2885,13,1.436876252,1.119785196,9.796072577,4.867396894,2,0.759074513,High,Average,5,0,0.3262723366794169,-0.7144893151946778,0,Male
2886,16,7.099330734,2.666148284,9.682188382,6.768612918,5,0.411857928,High,Average,5,0,0.3325840820425602,-0.7730939025227199,0,Male
2887,15,5.337254137,1.359408994,8.102409267,10.72871478,1,0.985551358,Moderate,Average,4,5,-0.46705765033036,0.4566195415537611,0,Female
2888,15,1.43834471,0.945715885,8.786885935,2.424397258,2,0.397612055,High,Poor,3,3,-0.5655199778655177,-0.3715168973897638,3,Female
2889,18,0.092415884,2.823658586,5.05856018,11.77900047,2,0.333071635,High,Poor,3,3,-0.5625136645023584,-0.411549058385836,3,Female
2890,15,8.08157049,2.548552999,8.329951297,11.93307194,1,0.870986377,Moderate,Poor,2,2,0.5813769369971139,0.4233716313693254,3,Male
2891,17,1.761944062,2.531005126,7.70830485,7.978213786,2,0.395506423,Low,Excellent,1,1,-0.4365397710608192,0.1996938221578846,1,Female
2892,14,6.062166422,1.536854229,4.549310415,5.315442037,2,0.870897319,Low,Poor,0,4,0.5756647579591959,0.1250578864177158,3,Male
2893,16,3.369219131,2.368315196,4.67895404,4.230489683,4,0.027354286,Low,Average,0,4,0.5722104598307077,0.0593992461644995,0,Male
2894,17,5.854859383,0.538060078,4.650661707,4.764903957,2,0.692593311,Low,Excellent,0,4,0.5804950415358064,0.0943828023625331,1,Male
2895,16,3.15653627,1.719668873,8.346141609,2.501054265,2,0.071852873,High,Excellent,3,3,-0.5673200985663371,-0.3918874996079437,1,Female
2896,16,0.869395607,2.951537769,4.850291249,6.751109585,5,0.148232463,High,Excellent,5,0,0.3403951788152897,-0.7846755076073868,1,Male
2897,14,2.229500086,0.872875292,6.806393627,2.573242709,1,0.70007502,Moderate,Poor,4,5,-0.4502993875262893,0.4753473829023018,3,Female
2898,18,1.880585665,2.383056988,6.141890835,9.184742148,5,0.289723341,Moderate,Average,4,5,-0.4584790971420754,0.3733441076248459,0,Female
2899,15,4.280193524,1.471435222,7.303024845,5.719294555,3,0.210433401,Low,Poor,0,4,0.5778892244824326,0.0966705444814196,3,Male
2900,14,6.582837834,0.11941705,8.238858923,3.993647317,5,0.801526138,Low,Good,0,4,0.5678791062537031,0.094887600102336,2,Male
2901,17,2.638060749,2.289058193,8.108335223,7.448535578,3,0.946246864,Moderate,Excellent,4,5,-0.4607999084581569,0.4201560939395128,1,Female
2902,18,0.120699353,0.505707433,7.093119495,11.73759307,3,0.232380649,Moderate,Good,4,5,-0.4486343582426605,0.4034688834609233,2,Female
2903,17,5.189373643,1.894420701,6.786009242,8.95131049,5,0.317195956,Low,Excellent,1,1,-0.4365312948657964,0.1702248648952131,1,Female
2904,18,6.057594894,0.256992582,6.386893571,6.917468501,4,0.714073306,High,Excellent,3,3,-0.5657268980980641,-0.4174998661637839,1,Female
2905,17,9.62870494,2.840602192,9.17145969,9.769142993,5,0.815292871,High,Good,3,3,-0.5753875281972645,-0.417481341994709,2,Female
2906,14,5.894708031,0.875171662,5.985110829,9.374764719,1,0.9991623,High,Good,3,3,-0.5743562929968479,-0.3502899454206966,2,Female
2907,18,4.711725594,0.679394075,5.556194927,10.91735461,5,0.273370723,High,Poor,5,0,0.3547530587825224,-0.7823669337986765,3,Male
2908,18,5.734016259,0.387409212,8.459892962,4.046689476,4,0.556618589,High,Good,3,3,-0.5618086782034982,-0.4126019090778888,2,Female
2909,16,9.279006299,2.83800658,6.15858077,10.58877576,5,0.134018941,Moderate,Good,4,5,-0.4538131593519157,0.4015909703057792,2,Female
2910,16,8.283781456,2.135711227,9.081991599,5.01026087,4,0.330840105,Moderate,Average,4,5,-0.460081979930505,0.414181236143367,0,Female
2911,13,3.229787334,2.224982666,5.967332312,11.40998928,1,0.044968571,Low,Good,1,1,-0.4394030458063708,0.2386119559475582,2,Female
2912,17,2.372543637,1.498213684,8.211668947,4.810651489,2,0.210838543,Moderate,Poor,2,2,0.5950881713727268,0.3889950387995879,3,Male
2913,16,2.626336124,1.424183356,4.270654038,11.26848543,4,0.506544977,Moderate,Excellent,2,2,0.5805503699407003,0.3632101451584119,1,Male
2914,13,5.044210397,0.330063729,6.313377281,11.63790714,4,0.163759123,Moderate,Excellent,4,5,-0.4635690986716509,0.4314950976919824,1,Female
2915,16,7.440494512,1.679523287,6.05938105,3.454913575,4,0.88938331,Moderate,Average,4,5,-0.459220925863229,0.4213187751393244,0,Female
2916,17,5.032192072,0.740749485,8.900072436,11.74499883,1,0.710309011,Low,Poor,1,1,-0.4295708769798423,0.229548856640969,3,Female
2917,18,0.677963958,2.931435998,9.802332419,2.857229684,3,0.027736003,Moderate,Excellent,2,2,0.5868161334342888,0.3568249527061347,1,Male
2918,15,7.235807004,2.38974282,6.76528766,4.185677866,4,0.876701556,Moderate,Average,2,2,0.573804149289585,0.3829694959053933,0,Male
2919,17,8.059701287,1.238976181,8.949017663,6.441687809,1,0.977320994,Low,Excellent,0,4,0.5730883692757033,0.1121352238157463,1,Male
2920,14,2.894978651,0.454023776,8.198168206,11.93597366,2,0.50186157,Moderate,Poor,2,2,0.5813102646959395,0.4131799356917011,3,Male
2921,16,6.641257393,2.355995073,9.804315926,6.885630512,4,0.314610678,Low,Good,0,4,0.5708084375106933,0.0772539491171862,2,Male
2922,16,4.265919011,0.366161301,8.866651086,7.504094432,3,0.263464449,High,Average,5,0,0.3396280629629907,-0.7524369683060002,0,Male
2923,18,8.891193557,0.56800126,4.464868396,8.944249495,1,0.087419494,High,Good,3,3,-0.5514050214786553,-0.389562967877872,2,Female
2924,14,8.452255582,0.634561553,8.279690334,11.68293558,2,0.491609378,Moderate,Poor,2,2,0.5840489162703645,0.4199306712528965,3,Male
2925,18,5.254319983,1.670671915,7.212998293,9.833514001,3,0.050140022,Moderate,Poor,2,2,0.5967704019637797,0.3666992259995912,3,Male
2926,14,6.915055458,2.361169962,4.098616348,4.241540044,2,0.503837191,Moderate,Excellent,4,5,-0.4554015702891603,0.4526417092721552,1,Female
2927,15,8.83349701,0.942944636,5.507877752,5.029909307,3,0.252548441,Moderate,Excellent,2,2,0.5879973718936563,0.3931284153555968,1,Male
2928,16,4.957170101,0.254009443,9.53053147,2.976282396,5,0.476431956,High,Average,3,3,-0.5761985300031252,-0.4167421058438646,0,Female
2929,16,3.132507405,1.393615391,9.556368237,8.444523642,5,0.418384126,High,Excellent,5,0,0.3354027274077819,-0.7722590654414001,1,Male
2930,15,7.536661379,2.244330723,8.793102761,3.807403065,5,0.305114252,Moderate,Excellent,4,5,-0.4598624725500398,0.4141064493298365,1,Female
2931,13,2.200662548,0.664991529,9.89067762,4.574048885,2,0.44863824,Low,Poor,1,1,-0.4379040835338012,0.2482524493712573,3,Female
2932,18,3.88531148,0.659773644,8.839271348,10.88113655,5,0.474033889,Low,Poor,1,1,-0.4299260691230994,0.1742795895673253,3,Female
2933,15,8.657272371,2.841681082,4.061225124,5.267556753,1,0.833691762,High,Average,3,3,-0.5742195459896603,-0.3675229678499744,0,Female
2934,18,7.244223403,2.862461181,5.727006042,7.666467184,1,0.665783343,Low,Good,1,1,-0.4258438717978851,0.2161273373493795,2,Female
2935,17,4.038110052,2.971397196,4.183745093,5.975660088,5,0.433156598,Moderate,Average,2,2,0.5808826884447117,0.3419363096875997,0,Male
2936,16,2.147445024,2.422978805,4.564647812,2.740312874,3,0.905241938,Moderate,Poor,2,2,0.5896369018296198,0.3921379269014119,3,Male
2937,18,3.559683908,0.564552508,5.313044902,5.628638299,3,0.755740777,Moderate,Poor,4,5,-0.4408549684930469,0.4230080842316212,3,Female
2938,14,2.841041492,0.635944562,7.021351278,6.08068203,2,0.075716897,Moderate,Average,4,5,-0.4595365797145606,0.4420347451718368,0,Female
2939,18,1.760892879,1.020675725,9.085192021,10.95701102,3,0.153745829,Moderate,Average,4,5,-0.457142368462986,0.3971264964800479,0,Female
2940,17,7.433329136,0.954397594,9.171800537,5.244506536,4,0.081667884,Low,Good,0,4,0.5804284316940872,0.0717248501569754,2,Male
2941,16,2.520698869,2.869583247,7.697211151,5.792411198,3,0.31886336,Low,Poor,1,1,-0.4315580790590216,0.2053818584413248,3,Female
2942,15,4.541674702,2.367221949,9.569055634,9.828967687,1,0.435646621,High,Excellent,3,3,-0.5787698106868737,-0.3730607808181642,1,Female
2943,17,3.858594468,2.172026376,7.00037396,9.589566512,3,0.504245923,High,Poor,3,3,-0.5656695092229197,-0.4029203203334096,3,Female
2944,16,9.820773786,0.557889672,9.334216265,9.982852766,2,0.851412199,Low,Excellent,1,1,-0.4385091982251934,0.2283223136661035,1,Female
2945,18,3.910922441,2.728576678,6.724391538,11.5377074,3,0.017956286,Low,Excellent,0,4,0.5750314090003271,0.0545607771175134,1,Male
2946,13,0.799824828,2.483611139,5.663350045,9.955574984,2,0.428288406,High,Excellent,3,3,-0.5833037334960979,-0.3768381699919046,1,Female
2947,13,0.898257526,0.490925524,9.498477509,6.076082032,4,0.410998374,Moderate,Good,4,5,-0.4642583459462774,0.4402199608145437,2,Female
2948,14,5.907537214,2.613510996,6.327610454,10.21508517,5,0.947475937,High,Average,5,0,0.3238676057592731,-0.7567831319665204,0,Male
2949,16,5.993635517,0.816742609,7.020424653,7.086746321,4,0.241036918,High,Excellent,3,3,-0.5697270099865083,-0.4101451653077874,1,Female
2950,13,4.187589905,0.242609237,5.973163795,4.777140325,1,0.122405812,Low,Average,1,1,-0.4383675293384828,0.2430494528205494,0,Female
2951,15,4.318436923,1.97046692,7.977025602,5.029170681,4,0.142260212,High,Excellent,5,0,0.3399351202110225,-0.7558280291323691,1,Male
2952,16,0.539325828,1.961413978,9.97018735,4.238423886,4,0.520142724,High,Good,5,0,0.3396644354493702,-0.7567021450190039,2,Male
2953,15,5.165465104,0.284796029,4.153081293,3.449929578,1,0.390903804,Low,Excellent,0,4,0.5801031697900992,0.1167397757588085,1,Male
2954,15,5.047394754,0.956555427,9.399088036,3.844904119,1,0.754142028,Moderate,Average,4,5,-0.4613072427313353,0.460577152633214,0,Female
2955,13,1.495493186,2.978443387,4.023556342,2.6317805,5,0.323182372,Moderate,Good,4,5,-0.4599742054669083,0.4218021844725215,2,Female
2956,16,1.038393861,2.035280001,6.185367287,10.88450865,5,0.127961752,Moderate,Average,2,2,0.5745986322400208,0.3410415929114661,0,Male
2957,18,1.235724906,2.1902255,5.011640838,11.3100781,3,0.38687579,Low,Average,0,4,0.5704212807270109,0.0526416777182779,0,Male
2958,17,1.010282465,0.638751857,8.544050684,7.867703925,2,0.883035617,High,Average,5,0,0.3370396925094382,-0.7455028486923532,0,Male
2959,13,6.097081955,0.236346213,4.303665045,10.40489557,1,0.405526553,Moderate,Excellent,4,5,-0.4573306032764122,0.4690334849169379,1,Female
2960,13,1.964826524,0.830705069,7.320909722,3.835711027,4,0.833627722,High,Good,3,3,-0.579580011180642,-0.3772727858452416,2,Female
2961,18,2.514301522,0.746695156,5.769556803,11.01673825,4,0.371530086,Low,Good,0,4,0.5789874711069697,0.0555145780385678,2,Male
2962,16,1.735721442,0.703632302,4.802021493,7.063615596,5,0.281385624,Moderate,Good,4,5,-0.4507923134437906,0.4012895063500344,2,Female
2963,16,9.578353044,0.578262966,8.630909273,2.671649926,2,0.77486273,Moderate,Poor,2,2,0.5943260225879691,0.41806308118275,3,Male
2964,15,8.546174632,1.724267072,5.304501006,3.413127445,1,0.209234528,High,Poor,3,3,-0.556764000405501,-0.3591597183813482,3,Female
2965,18,2.304948374,0.984310428,5.342051272,5.089764608,5,0.231830706,Moderate,Good,4,5,-0.4440958953217773,0.3875077374196155,2,Female
2966,18,3.275662939,2.461035045,5.650460711,2.435575804,2,0.049812838,Low,Excellent,1,1,-0.4235081161868048,0.1925626185893746,1,Female
2967,16,2.098928423,0.551842254,7.520600583,5.09293378,1,0.187845711,High,Poor,3,3,-0.5588378721029578,-0.3722060063553161,3,Female
2968,15,4.918759595,1.393881213,7.95799559,2.599304331,4,0.378815394,High,Excellent,5,0,0.34122709517276,-0.7483169774439375,1,Male
2969,13,0.196105325,0.040973509,4.105615142,4.360276052,4,0.399572699,Moderate,Excellent,4,5,-0.4594806632505393,0.4338834981119435,1,Female
2970,14,6.713680089,1.445046967,5.451217817,4.656697559,5,0.420628087,Moderate,Poor,4,5,-0.451882413556635,0.429411415079209,3,Female
2971,17,5.231581498,0.167514663,6.585825055,11.94368976,2,0.479692946,Moderate,Average,2,2,0.5831295564135527,0.380607261589759,0,Male
2972,13,8.986389283,2.933170536,5.991861713,4.355466738,4,0.571910616,Moderate,Average,4,5,-0.4673834901865071,0.4377460311557018,0,Female
2973,16,1.643926843,2.371776386,9.305023951,4.391864489,2,0.189429025,High,Average,5,0,0.3382574655565725,-0.7477825680151875,0,Male
2974,17,8.041092461,1.47033443,8.726252385,8.867889684,5,0.613944183,High,Poor,5,0,0.3471842066613371,-0.7636683977096856,3,Male
2975,14,7.919610145,0.259762075,7.755341293,10.59357479,3,0.336554587,Moderate,Excellent,4,5,-0.4599956726571251,0.4431293407677836,1,Female
2976,14,1.271811892,1.777336322,6.028254496,5.870554126,2,0.734010735,High,Poor,3,3,-0.5715636144930067,-0.3659593039011527,3,Female
2977,15,3.985592241,2.276291252,8.204034069,10.7561802,2,0.55720445,Low,Good,0,4,0.5667552879357053,0.1028119917525464,2,Male
2978,17,1.701526411,0.572151759,9.061828077,5.401420207,5,0.554268627,High,Excellent,5,0,0.3408108837080223,-0.7754889543153352,1,Male
2979,15,2.547205005,1.704625022,7.568982264,3.970158796,3,0.685486989,Low,Poor,0,4,0.5738968033874289,0.1024057884304419,3,Male
2980,13,2.632461748,2.442632695,8.706768801,5.296388243,4,0.333018991,Low,Excellent,1,1,-0.4488804115917993,0.2115008288335689,1,Female
2981,18,5.56236394,2.304743333,8.494629768,8.093563739,1,0.429232941,Low,Poor,0,4,0.5836667180654213,0.097667487791645,3,Male
2982,18,4.114109318,2.408976054,7.430423867,5.671431593,5,0.582897868,Moderate,Good,2,2,0.5871874953731812,0.3486998195899775,2,Male
2983,18,9.47732804,2.637970275,5.873099301,8.72893804,1,0.421555621,High,Good,5,0,0.3555310980646117,-0.7370785430219595,2,Male
2984,17,1.263701419,2.813046306,8.474692948,4.369358794,3,0.444257474,Low,Good,1,1,-0.4336801226356697,0.1958480291641866,2,Female
2985,18,9.736921349,1.216563466,5.240778198,9.00992894,3,0.272487073,Moderate,Average,2,2,0.5904819833977698,0.3638393723394577,0,Male
2986,13,2.306386402,1.706307308,8.676930079,5.474383632,2,0.287385026,High,Good,3,3,-0.5768710533937501,-0.3651528033003135,2,Female
2987,15,7.728739364,2.371978578,8.827280153,6.558683716,1,0.698957407,High,Average,3,3,-0.5794762240675326,-0.367126539099209,0,Female
2988,17,3.389699262,2.091419442,8.932869277,7.577451404,1,0.004281142,Moderate,Excellent,2,2,0.5875364090649545,0.3871112399025606,1,Male
2989,15,1.430813954,2.986560685,6.837495826,8.862250032,3,0.095290422,High,Excellent,3,3,-0.5774587993910253,-0.4062485454318225,1,Female
2990,17,8.578891852,0.041032953,5.154884607,4.387136918,1,0.94880989,Moderate,Excellent,2,2,0.5935277405187834,0.4120469363531695,1,Male
2991,15,3.088608992,1.065399646,4.5983416,10.35945537,4,0.187018082,Moderate,Poor,4,5,-0.450010657626301,0.4206061381579858,3,Female
2992,14,6.588554042,0.843083779,8.460167503,9.218427498,3,0.418120892,Moderate,Poor,4,5,-0.4550449681393786,0.4509782489139348,3,Female
2993,15,5.664436851,0.78694755,9.317568307,4.34097919,2,0.849685136,High,Average,5,0,0.3352714936706517,-0.7218324555304017,0,Male
2994,18,4.717563094,0.667589347,7.905030153,11.74974563,2,0.000102373,Moderate,Average,2,2,0.5871192183279846,0.3655026011990137,0,Male
2995,14,4.958194726,2.127371522,4.864960362,8.64796991,2,0.925179189,Moderate,Average,2,2,0.5717627587385795,0.406046985584776,0,Male
2996,15,7.322379141,0.25427842,9.609378691,6.524268865,1,0.053488624,High,Poor,3,3,-0.5609478159771408,-0.3588625699830265,3,Female
2997,17,0.877729141,2.224826502,9.934612087,3.575273256,3,0.17086905,Low,Poor,1,1,-0.4282966686234477,0.1986608849915279,3,Female
2998,17,6.68180662,2.080277526,6.60027166,7.332210023,2,0.029103543,Moderate,Excellent,2,2,0.5907900458795322,0.3793298526204847,1,Male
2999,17,8.958121014,0.752412398,7.568951736,3.647758868,3,0.519520046,Moderate,Good,2,2,0.5942796039353354,0.3891908716832674,2,Male
3000,16,0.57788197,0.758501349,8.66337112,6.294916787,1,0.94309431,Low,Good,1,1,-0.435970153210536,0.235063970798221,2,Female
3001,13,1.406533392,1.886581756,8.41833874,6.087125227,4,0.839036612,High,Poor,3,3,-0.5811093659068838,-0.3773769485218903,3,Female
