User_ID,Age,Social_Media_Hours,Exercise_Hours,Sleep_Hours,Screen_Time_Hours,Survey_Stress_Score,Wearable_Stress_Score,Support_System,Academic_Performance,Gender_M,label,Cluster,PCA1,PCA2,Fitur
2140,13,7.692505592,2.452442805,7.102935823,2.664416318,5,0.245747294,1,3,True,0,4,0.5705379998700709,0.09323766466729769,3
2141,17,5.967229901,1.601161984,7.432826483,10.75987332,2,0.424919619,2,2,False,4,5,-0.45138014925141956,0.4290498462710242,2
2142,16,3.372020352,1.015441531,4.779356958,11.39069192,1,0.996061877,2,1,True,2,2,0.580131985034602,0.4037002151663453,1
2143,14,2.625086043,1.973852484,9.044089052,8.179074241,1,0.100576744,1,3,False,1,1,-0.43571968468510025,0.2390414388544343,3
2144,17,1.218892121,2.153166764,8.721758098,10.81390999,1,0.881359231,0,2,True,5,0,0.33954141536260907,-0.7336678407705048,2
2145,13,5.097570669,1.674146927,7.938822363,3.314460166,5,0.946049896,1,2,False,1,1,-0.4474749093092021,0.21778773216366193,2
2146,15,5.852608755,0.169844919,6.797146218,9.974489201,3,0.698227295,1,2,True,0,4,0.5702758232879569,0.09938972080982009,2
2147,18,3.593389905,0.509648625,9.78675561,3.191481935,3,0.00996219,0,3,True,5,0,0.35844721217029063,-0.7574603475928996,3
2148,17,4.753590677,0.855893163,9.274191831,6.080102315,5,0.820798584,2,3,False,4,5,-0.4530615890905949,0.41125636597163234,3
2149,17,3.635144574,0.847876818,7.866582961,5.238185346,1,0.882271928,0,2,True,5,0,0.34816560936225815,-0.723469153106842,2
2150,15,6.410060573,2.020262401,6.230805986,7.855918252,1,0.980934157,1,0,True,0,4,0.5626724500961963,0.11471969628956274,0
2151,17,9.012592078,0.055045985,7.708133672,5.015145352,4,0.839315748,1,2,True,0,4,0.5778925981183495,0.08430487275549678,2
2152,13,1.63920262,2.267045331,7.452645559,8.373136297,2,0.445586967,0,2,True,5,0,0.3333204000647991,-0.7191906998898041,2
2153,13,3.814088099,0.796027424,6.365451927,5.673872892,2,0.688649677,0,2,True,5,0,0.3384849087795423,-0.7079749271870981,2
2154,15,1.40868604,0.930065539,5.84004383,10.60790381,3,0.485128512,0,0,True,5,0,0.3329631855650097,-0.7528359008172771,0
2155,18,6.249437704,1.583729484,6.442064753,8.338838402,5,0.35301835,2,1,True,2,2,0.5861817571963458,0.3416200451697647,1
2156,16,7.288705095,0.647776803,7.443468436,4.152982973,1,0.626426493,0,3,False,3,3,-0.5600450054089092,-0.3604730767426023,3
2157,14,9.319127326,2.653413941,6.568809068,5.36129422,2,0.76983244,1,3,False,1,1,-0.4349423585234708,0.2450586151236926,3
2158,16,2.788719263,0.256106338,5.581446929,10.47420888,5,0.635900787,0,1,True,5,0,0.3379824274602191,-0.7727524102380705,1
2159,17,9.502112059,1.333147087,8.565779907,5.8647975,5,0.826578368,1,2,True,0,4,0.5729515361383938,0.07062524627831776,2
2160,14,0.632626718,2.548266808,7.188804976,7.357990656,1,0.176374975,2,2,True,2,2,0.580021163880759,0.4090623112659327,2
2161,15,6.030138634,1.847531683,4.406050979,8.48941936,5,0.373694552,2,3,False,4,5,-0.4522458712509513,0.4139430488287689,3
2162,15,0.571327193,0.876988548,6.209899034,5.478096496,2,0.312585813,0,2,False,3,3,-0.5687847028680191,-0.38340623757012654,2
2163,18,8.937741878,1.262280623,9.309480743,4.939786308,4,0.19412714,1,1,True,0,4,0.5780648386737813,0.06170102197923136,1
2164,14,5.298090571,2.120083141,8.531419187,6.752549026,2,0.443174327,2,3,False,4,5,-0.4563664578556735,0.4580164171229851,3
2165,13,6.693483508,2.91978223,5.939480704,4.148809721,4,0.947872873,0,0,True,5,0,0.3258634730648876,-0.7348519690269417,0
2166,14,8.315739259,2.679416155,9.629098912,4.842105869,5,0.538008292,2,2,True,2,2,0.5744583935018933,0.38359592374948054,2
2167,17,1.503106225,1.027298425,4.45961745,2.62078484,2,0.286404877,0,1,True,5,0,0.35245508426370464,-0.750280652845768,1
2168,13,0.385915619,2.994593638,9.767408223,5.03970276,1,0.354060618,1,3,True,0,4,0.5653305656555073,0.12793469133622276,3
2169,15,8.788811459,0.010513991,5.474230555,5.207040934,5,0.613075712,0,3,False,3,3,-0.5645472502799863,-0.3956497731640849,3
2170,14,3.149332275,0.082889267,4.054565082,11.61833166,1,0.352746742,1,0,False,1,1,-0.4410658911535149,0.2294228546971691,0
2171,16,1.289789079,2.471521546,6.602848219,7.897288255,4,0.538346723,2,2,True,2,2,0.579829778312977,0.3664373661897528,2
2172,18,4.684612371,0.59838806,6.153822578,9.873824254,3,0.274159893,1,0,False,1,1,-0.43302028958630884,0.17977224384141038,0
2173,16,5.983060757,0.182307805,7.234534031,2.453772528,3,0.345931271,1,1,False,1,1,-0.4303962857543168,0.20942830743434832,1
2174,18,0.309706034,0.71144422,8.780637163,3.065366936,4,0.705727859,2,3,True,2,2,0.5913634998727241,0.3662357055523235,3
2175,17,2.748956583,1.278300462,9.054584813,10.14536961,3,0.584618352,1,3,False,1,1,-0.43349638345533603,0.2016498299414703,3
2176,16,0.327998743,2.191698811,6.407379998,8.235495494,5,0.093486863,1,0,True,0,4,0.5631749370415785,0.042502988485883825,0
2177,14,4.203353892,1.87300658,6.579074462,3.909820305,5,0.973182519,0,0,True,5,0,0.32723013470160367,-0.7529701579628245,0
2178,14,8.951000291,0.712863653,4.889066382,6.047954059,2,0.049336923,1,0,True,0,4,0.572332416873193,0.10510094646011933,0
2179,16,9.826524115,1.509811344,4.285285653,7.386725,5,0.082939572,0,2,True,5,0,0.351069466962886,-0.7689480600961383,2
2180,14,6.370475535,2.778642316,7.847289941,10.43609829,3,0.701386049,1,3,False,1,1,-0.4426359554551852,0.22588511482172635,3
2181,17,1.616376938,2.445023331,4.386625753,2.604119917,1,0.708018139,2,2,True,2,2,0.5920959875880304,0.39740894705695545,2
2182,13,9.0584939,0.969569354,8.402980717,7.967222894,2,0.018935533,1,1,False,1,1,-0.4403454873420779,0.23674555653619556,1
2183,17,5.162478232,2.946793684,7.23454087,9.170359216,1,0.642753899,1,2,True,0,4,0.573836641189663,0.09882692319562561,2
2184,18,1.537493121,2.125861201,5.191497869,11.77891858,3,0.033260015,1,0,True,0,4,0.5718371440475359,0.046417445185269884,0
2185,17,9.217266695,0.187348067,7.237137661,10.07160078,1,0.960769994,0,1,False,3,3,-0.5690020240938025,-0.3727834064056192,1
2186,18,7.574690507,0.10548214,5.0979863,4.762273136,3,0.696142594,2,1,True,2,2,0.5937830002892829,0.3756839833949865,1
2187,14,7.317052727,0.505223847,6.632423245,9.095791939,5,0.186578101,2,2,False,4,5,-0.4572953213990714,0.42074627933284764,2
2188,13,7.091807038,2.183567604,8.797361897,9.632778849,2,0.158104788,1,2,False,1,1,-0.44270817429129566,0.2362895810186279,2
2189,14,2.003398211,0.551216778,6.77151576,9.297354999,4,0.569662303,1,0,True,0,4,0.5577076141069602,0.08082380158299843,0
2190,15,2.110066917,1.534460308,4.89219591,10.20144068,3,0.633518726,0,0,True,5,0,0.33257633463366276,-0.7515566598949761,0
2191,14,6.882929984,0.279780361,8.342972091,11.03729976,5,0.83123763,2,1,True,2,2,0.5694177884550967,0.38177028689385123,1
2192,18,2.197227501,2.762658473,5.120610498,2.98429869,1,0.903321149,1,0,True,0,4,0.5732640953888674,0.08708413993524658,0
2193,14,4.386716968,1.031881841,8.431299246,3.047638577,5,0.392533444,1,3,True,0,4,0.5713224858733036,0.08770687468976776,3
2194,14,7.820018256,2.72439617,6.876113735,9.963999888,1,0.844084842,2,3,True,2,2,0.5804635516966122,0.4290438447410397,3
2195,13,7.839525181,2.834626926,6.722450555,4.523724765,1,0.542380035,1,1,False,1,1,-0.4425871644150579,0.25072702235740213,1
2196,14,4.532617725,0.018385942,9.108610227,2.58541422,1,0.470582141,1,2,False,1,1,-0.4336918490927294,0.25206811182814826,2
2197,13,7.921899383,1.392405562,8.251621146,6.01229181,1,0.698970646,2,2,True,2,2,0.5786850546983023,0.4379914741650594,2
2198,16,8.386217962,0.073968167,4.197464782,10.19876912,2,0.103194961,0,3,False,3,3,-0.5559547023776393,-0.38315198251700583,3
2199,15,6.547757513,2.726078299,5.777045888,3.265650238,1,0.265386506,1,2,False,1,1,-0.4294772580438292,0.23476212721638273,2
2200,13,2.284258523,1.555222634,9.225523965,8.718419718,2,0.816762685,1,0,True,0,4,0.5513116451114587,0.11390225659308045,0
2201,18,2.740117804,0.224832038,4.109957011,2.036158618,4,0.504078838,2,3,True,2,2,0.6015590992701924,0.3652974238816787,3
2202,16,3.148411554,0.330830185,7.271520678,3.097374472,2,0.908043436,2,1,False,4,5,-0.4550845890973241,0.445118232720975,1
2203,13,1.168041077,1.150527073,8.366954015,5.508503458,1,0.088703734,0,2,True,5,0,0.3401823279018167,-0.7081391774213639,2
2204,13,2.731596204,2.820702579,7.731136513,2.83602281,4,0.313412811,0,1,False,3,3,-0.5831839326754926,-0.3929235075407886,1
2205,15,2.095192243,2.078727455,8.563193213,10.45901667,5,0.355549893,1,1,True,0,4,0.5588097379446287,0.06010816723269388,1
2206,18,4.553287498,2.602856599,8.354151093,10.64070503,2,0.422720323,0,2,False,3,3,-0.5682335288149829,-0.4062590305463355,2
2207,17,9.084375479,1.099369939,8.152184171,9.555707031,5,0.986820052,0,2,False,3,3,-0.5733882704507289,-0.41340813519406855,2
2208,17,1.044803168,0.129641099,8.929239166,4.424796314,4,0.310662714,0,3,False,3,3,-0.5629639904088296,-0.4111271162951002,3
2209,13,7.202679239,2.922952912,7.874144011,7.232470752,2,0.518682453,1,3,False,1,1,-0.4403319776528776,0.2451903977342439,3
2210,14,6.872830044,0.051518972,6.414510966,3.841885255,1,0.536071324,0,1,True,5,0,0.3445560307971187,-0.7034996764645489,1
2211,18,0.957541987,2.842954959,6.831454659,4.812784501,2,0.770797939,0,1,True,5,0,0.34361431263095144,-0.7561071109647695,1
2212,16,9.225724049,1.106032272,8.300348696,7.160052922,1,0.517868994,0,3,False,3,3,-0.5621236385116295,-0.3624074184896747,3
2213,14,5.684722022,0.030271215,9.257836178,9.350138085,3,0.605737401,2,1,False,4,5,-0.4648264423377698,0.4452460856218275,1
2214,14,3.637255211,2.067471695,5.633312805,2.946543804,2,0.753328051,0,0,True,5,0,0.3341765388965563,-0.7242320716276085,0
2215,18,7.565385835,2.941620912,6.052460776,4.966966976,2,0.101132005,0,2,True,5,0,0.35653146275051995,-0.7540275060355104,2
2216,13,2.573654584,2.896877169,9.584436378,11.26621349,5,0.963472124,2,2,False,4,5,-0.4781432619052119,0.42784300003846304,2
2217,13,6.93509837,0.482811034,7.471070754,6.291233178,5,0.846304176,2,0,False,4,5,-0.471668661274366,0.4319984098119664,0
2218,13,0.397112076,0.543743418,5.073770903,11.38869674,4,0.388772614,1,3,False,1,1,-0.4407263631995967,0.21324737291055823,3
2219,13,8.394080376,1.696616744,7.982170833,11.91400542,1,0.728417589,1,3,False,1,1,-0.44120499986716954,0.2598728516997972,3
2220,17,4.48170847,1.911914479,9.944572933,7.266598261,5,0.762325104,2,1,False,4,5,-0.46343511100541596,0.39901210396378956,1
2221,13,6.366929144,2.218253741,8.940721387,4.880440098,4,0.850246449,1,1,True,0,4,0.5560062786668875,0.10311222031099579,1
2222,17,2.212378198,0.543151081,8.474446819,9.907768086,1,0.188316825,0,3,False,3,3,-0.5614588389034983,-0.3842878045045549,3
2223,17,6.770737127,2.87702126,5.248279926,3.593107355,1,0.703702753,1,1,True,0,4,0.5771582094648217,0.10107268015305507,1
2224,13,7.722402759,1.916217769,9.256838708,4.520468597,1,0.033340531,0,0,True,5,0,0.3350781075496494,-0.7091374728587119,0
2225,15,4.732131869,2.541140757,7.154733061,9.848799095,3,0.115579124,0,2,True,5,0,0.3408676494587787,-0.7479306580138914,2
2226,16,6.177269241,1.620197146,9.335740132,6.336459247,1,0.77606696,0,0,False,3,3,-0.5781241963648697,-0.3746767379317046,0
2227,14,4.563259238,1.242830543,5.978966977,4.01537937,4,0.813003004,2,2,True,2,2,0.5794425648873988,0.3954129530512382,2
2228,17,8.940913693,2.93154872,4.372306316,8.51125745,1,0.592436452,1,2,True,0,4,0.5802565682743402,0.10159390484709521,2
2229,18,4.978691805,1.746364112,6.855855812,9.327618614,1,0.581685974,1,1,True,0,4,0.5760999746097596,0.0886956466114622,1
2230,18,8.41808709,2.600620748,5.619025629,3.250712395,4,0.749511428,2,1,True,2,2,0.5884338893034294,0.3622092690269367,1
2231,16,8.013520583,2.859877189,8.291375739,4.7698026,2,0.906084822,2,2,False,4,5,-0.45591277573212713,0.4486351234444082,2
2232,18,4.105048213,2.026063881,9.742639317,4.212767554,1,0.421115171,1,1,False,1,1,-0.43109010728876157,0.21085328419678145,1
2233,15,2.300844919,1.646816036,8.145844907,5.798546288,4,0.114821119,2,0,True,2,2,0.5747256895421474,0.36600893898834047,0
2234,18,4.060821326,0.010532553,9.321603578,9.634448956,5,0.838999384,2,3,True,2,2,0.5870008371597021,0.3587783488306225,3
2235,14,8.262173758,0.120058922,6.718144082,9.137081023,4,0.341644146,0,1,False,3,3,-0.5758917094585351,-0.39229570162518734,1
2236,14,2.276325358,0.602553648,8.629844423,8.625239104,3,0.133785773,0,1,False,3,3,-0.5789236562914114,-0.3913267523685185,1
2237,17,5.244363459,0.558025296,9.05826062,2.062855459,5,0.6146164,0,1,False,3,3,-0.5708922495854051,-0.4195464010836778,1
2238,13,8.06096748,0.764276386,8.265253766,3.421433134,2,0.578083925,2,3,True,2,2,0.5849769560612551,0.43329919023853164,3
2239,15,3.534774751,0.914803913,7.046663716,4.232975491,2,0.474246207,2,0,False,4,5,-0.4595522484678591,0.4405143363381266,0
2240,17,6.42209637,1.080196481,7.755196658,4.71955846,4,0.859797244,0,2,True,5,0,0.34599846275192137,-0.7531318350702552,2
2241,15,2.45631574,1.26161307,8.203041974,3.464265416,4,0.272225835,0,0,True,5,0,0.33550695801623975,-0.7586513425834089,0
2242,13,1.092794454,0.296599015,5.518506419,6.103155515,1,0.013235265,1,1,False,1,1,-0.4369762734948746,0.23875403625712904,1
2243,18,7.943842251,0.127085796,8.857475565,2.75180585,1,0.323468719,0,3,True,5,0,0.36322886374463303,-0.7247636517098941,3
2244,18,0.989686234,2.021833347,9.701947234,9.500221904,3,0.00970596,0,0,False,3,3,-0.5751643888832313,-0.43240696145047763,0
2245,13,2.713813951,1.612004475,6.791435891,9.877207873,1,0.543591211,1,1,True,0,4,0.5607063570354452,0.12291855909431909,1
2246,17,8.55109422,1.332432607,8.206403099,7.742666896,4,0.378248293,1,1,False,1,1,-0.43466847673701076,0.1883711550499051,1
2247,13,3.464692871,1.903319824,8.422155435,2.89704877,4,0.813942741,1,2,True,0,4,0.5610194359716222,0.1050535830601684,2
2248,16,9.730453495,2.483038222,7.973485285,10.9008317,1,0.797585352,1,3,True,0,4,0.5745341238296239,0.11880859744750066,3
2249,14,9.797343348,1.283078727,7.28269065,11.65635829,3,0.434638493,2,2,False,4,5,-0.45919223893157146,0.44591671307735653,2
2250,17,2.682760205,1.923358395,9.289887727,4.023635603,4,0.216485274,1,0,False,1,1,-0.43984349628972663,0.17690139700283208,0
2251,15,0.409782222,2.860716672,6.693560256,9.046398194,3,0.422429866,1,2,False,1,1,-0.441953691859465,0.20299313219363802,2
2252,16,7.050632842,2.518873488,4.366617739,10.41938631,4,0.641317733,2,0,False,4,5,-0.4627825296611699,0.40715231198768836,0
2253,17,4.509865026,1.278002432,9.067338254,7.398435225,3,0.190205982,1,1,True,0,4,0.5728745061227208,0.07248730553659574,1
2254,13,1.00752844,1.934150513,8.043887634,5.233230995,3,0.773046616,1,3,False,1,1,-0.44380969391322844,0.23420035690803082,3
2255,13,7.07522819,0.531212766,9.095551759,6.785587151,3,0.33056021,1,3,False,1,1,-0.43704309102983957,0.23849228465482902,3
2256,13,0.311749091,1.681566555,4.831284655,7.122687508,1,0.932176995,2,1,True,2,2,0.5722524544772832,0.42369390014805447,1
2257,13,8.701966905,2.943984873,4.184517643,6.006370442,2,0.51187053,0,3,False,3,3,-0.5697893190346979,-0.3577057205359146,3
2258,15,1.386525291,1.554945346,9.606247242,11.29842494,3,0.847126534,1,2,False,1,1,-0.447511535152376,0.21361054134809992,2
2259,16,1.273118787,2.782914898,4.886369835,9.438831109,3,0.61589258,1,0,True,0,4,0.562332310195048,0.0697078573652383,0
2260,18,1.75672298,1.222004762,8.857913992,4.413016423,4,0.554601844,1,0,False,1,1,-0.4385162589350574,0.17406334489546793,0
2261,14,9.602663585,2.996534482,8.939259653,7.855571873,2,0.682130133,1,0,False,1,1,-0.4500674356602556,0.23092604566434394,0
2262,15,6.931693603,1.737660106,8.252231203,8.886891509,4,0.811491124,2,2,False,4,5,-0.4620880786771325,0.4309696329157185,2
2263,15,8.013715355,0.126806983,4.787573267,3.401564217,4,0.644507504,0,0,False,3,3,-0.5726351769658746,-0.3965744868926915,0
2264,18,3.976349857,1.76026439,8.004391747,5.584257424,3,0.797240687,1,3,False,1,1,-0.4278552985703046,0.20066461587284995,3
2265,18,3.363127275,0.823718087,9.3345195,11.05548282,5,0.190465164,1,0,False,1,1,-0.44073899710277686,0.15588324418439248,0
2266,14,2.344840068,0.097443966,6.553189869,7.671731002,2,0.27751654,2,2,True,2,2,0.5839496536302372,0.407158265142708,2
2267,14,4.806480283,2.462559914,6.481101126,4.169977461,4,0.229722822,0,3,False,3,3,-0.5700326290472636,-0.3918413236044269,3
2268,18,5.518287335,0.827188911,6.657149857,3.227847981,5,0.798303188,0,1,True,5,0,0.3468558674397825,-0.77661236513294,1
2269,13,6.317748437,2.389645662,4.493631344,7.182268935,5,0.086128559,0,3,True,5,0,0.3425506139330906,-0.7482613234353246,3
2270,15,2.57118504,0.864652749,9.352153414,7.47685723,4,0.795863197,1,2,True,0,4,0.5640184875680146,0.08801894423611592,2
2271,17,9.486540809,0.582979062,9.215097184,5.344144514,3,0.3890423,1,3,True,0,4,0.5836960652835487,0.09327553418284687,3
2272,14,1.697584982,2.921806722,9.987455931,8.304160284,1,0.079507162,1,0,False,1,1,-0.4496372366238091,0.2238428820171891,0
2273,14,9.656531748,1.084935983,7.511098849,2.686846862,4,0.424426262,2,2,False,4,5,-0.45406140080401386,0.44263453720245066,2
2274,18,0.148561225,1.804128634,8.507149819,3.451396933,3,0.300502301,2,1,False,4,5,-0.45182958226184666,0.40377321030160135,1
2275,16,4.811256918,1.829944478,5.216031438,7.46273821,2,0.591952183,2,0,True,2,2,0.5800271797445576,0.38656200419386727,0
2276,17,3.333678381,1.681420447,8.005172909,2.618156938,3,0.472526633,1,2,False,1,1,-0.429910137767712,0.20135182734202034,2
2277,17,4.491234139,2.744087231,7.898397093,10.80908765,5,0.296777391,1,2,False,1,1,-0.4382041282144416,0.16912026382909573,2
2278,14,5.70664579,2.023323214,9.407252415,3.421463705,2,0.862265944,1,1,False,1,1,-0.44554104229228025,0.23892784483361712,1
2279,13,4.35589158,1.211199012,8.984756337,8.739198741,2,0.406821425,0,1,True,5,0,0.3313954127662523,-0.716804605768824,1
2280,16,4.148468503,2.587141154,9.630798776,5.912034417,1,0.470689992,2,2,True,2,2,0.5834877374479203,0.40559948396917384,2
2281,17,7.327234154,0.543188697,9.213000836,5.997877475,1,0.846628525,2,1,False,4,5,-0.45290503592405645,0.4515706366853048,1
2282,14,6.858762751,1.632710273,9.212163369,9.648895286,4,0.089056608,0,1,True,5,0,0.33370819081154524,-0.7491800272455196,1
2283,17,8.33271282,2.851651116,4.38233996,6.994621342,3,0.389893142,0,0,True,5,0,0.34412601978361235,-0.7629613854525359,0
2284,16,2.499589812,1.87619289,9.075771716,9.256554636,4,0.402856687,0,2,False,3,3,-0.5760818235456766,-0.412401723384037,2
2285,16,6.095285098,2.450905351,7.644870367,7.051912288,1,0.495825655,1,3,True,0,4,0.5782096075992172,0.11296558369463844,3
2286,15,5.851947854,1.960682177,6.282666711,7.929053414,5,0.106120592,0,0,True,5,0,0.335215996773199,-0.7742101117346223,0
2287,18,3.697378109,2.518112591,4.339087746,9.607146279,1,0.102660121,1,2,False,1,1,-0.42325691233261686,0.2006759952215178,2
2288,18,4.860575419,2.83346364,8.066042649,8.073087429,3,0.416415956,1,2,True,0,4,0.575766711671145,0.06772663651670344,2
2289,14,3.137821433,0.818765183,5.969210503,8.156151094,5,0.033029008,2,0,True,2,2,0.5741460396618364,0.36120223702520654,0
2290,16,1.418443976,0.508983244,6.80665759,9.892195914,4,0.254984359,0,1,True,5,0,0.3401877474879301,-0.7679829522690278,1
2291,15,2.138012107,1.451972251,8.090370622,11.49086816,4,0.201176754,1,3,True,0,4,0.569671733657657,0.07758716106071853,3
2292,15,1.055136464,2.10558728,9.470647282,5.767161539,1,0.489386261,1,3,True,0,4,0.572047333563087,0.11718358799726586,3
2293,17,6.830695752,0.68157376,8.952621494,7.771171572,1,0.011159557,0,2,True,5,0,0.3539678723434543,-0.7323957695286112,2
2294,17,6.607273931,0.012304351,6.703582775,2.862731577,4,0.67573345,1,2,True,0,4,0.5809284955445527,0.08036477641404419,2
2295,15,9.506063716,1.028805348,6.326698945,5.588038806,4,0.855587307,1,3,True,0,4,0.5755523256359413,0.10085090039909053,3
2296,17,7.296784136,2.906578006,5.438678433,6.120492259,2,0.706741518,1,2,False,1,1,-0.4298603170523736,0.2131055100854921,2
2297,16,0.520458388,2.084902382,6.234560507,10.35237317,3,0.818078169,0,3,False,3,3,-0.5730610772969708,-0.39734186539483207,3
2298,13,8.842451739,1.203976332,4.666278324,7.133924021,2,0.643316404,1,1,False,1,1,-0.44040888507358195,0.24307596177219248,1
2299,16,8.626751629,0.577728292,9.82663305,9.310663733,2,0.507367034,2,3,False,4,5,-0.4497495066186965,0.45084767226360006,3
2300,15,4.433203208,1.068269021,7.443504664,2.190074,4,0.219021597,0,3,True,5,0,0.35002089645741297,-0.7435712300467081,3
2301,15,5.858630505,0.5095183,4.766835057,6.644926696,3,0.279626348,2,3,False,4,5,-0.4454532582442292,0.4395442434114272,3
2302,16,9.760783325,0.318917464,6.116836056,11.01317665,4,0.317708004,2,2,False,4,5,-0.4501485454436396,0.42030206791937624,2
2303,17,5.323043638,2.720227118,7.282234862,4.243139093,2,0.038017669,2,1,True,2,2,0.5892561290380617,0.37783099638411305,1
2304,17,9.053218284,2.992951015,7.19731382,2.315221853,2,0.913088771,1,0,True,0,4,0.5702094973259454,0.09418476207435414,0
2305,18,0.830387578,0.492343319,4.213020212,6.334087337,4,0.900302703,1,0,True,0,4,0.5715907964053225,0.05480891365610327,0
2306,15,1.910518687,0.163567677,9.705046205,9.044318206,1,0.10777785,2,3,True,2,2,0.5879754480508032,0.4126490301550941,3
2307,14,4.407549434,0.989193321,5.652254089,6.544635068,1,0.556693566,2,2,True,2,2,0.5845304443560065,0.4229052996559281,2
2308,18,5.847568083,1.384977542,4.097108014,6.599783135,4,0.467641294,0,0,False,3,3,-0.5673606459256378,-0.4305409997799807,0
2309,17,8.162278519,0.614463741,4.458664054,8.698050412,5,0.683413997,2,0,True,2,2,0.582265885445905,0.3531908611241215,0
2310,16,9.882621151,0.904274735,7.481169419,4.543888083,5,0.603017661,1,3,False,1,1,-0.4287229466956409,0.20127365732503116,3
2311,17,3.888514965,0.602612207,4.826713124,9.518897916,1,0.124321801,2,3,False,4,5,-0.43908726718472507,0.4391175768392051,3
2312,16,0.474156361,2.322781705,4.250348757,3.531135309,3,0.660077645,2,2,True,2,2,0.5862219163932202,0.3806350966277103,2
2313,18,8.011715033,2.13773383,6.277758798,5.957506053,2,0.608872304,0,0,False,3,3,-0.5682319562050245,-0.4036682991369739,0
2314,15,6.043807191,1.904854547,7.736567154,8.560081085,3,0.531223638,2,3,False,4,5,-0.454813146435391,0.4404959174002639,3
2315,17,1.985428589,1.161653571,4.671038829,10.28369007,1,0.402406267,0,1,True,5,0,0.3474179650968767,-0.7432093129549813,1
2316,16,4.948284566,2.727122824,5.879966993,9.915310712,4,0.954920994,0,1,False,3,3,-0.5807464159163778,-0.4102803890686622,1
2317,15,7.423102455,2.908597625,6.50656403,9.216855993,5,0.849439561,2,1,False,4,5,-0.4672128804594826,0.41290563480702064,1
2318,14,7.704117871,0.520917938,4.956760587,5.590963835,1,0.585084975,2,3,False,4,5,-0.446567405843036,0.4766695471782178,3
2319,16,4.99618412,0.669037924,7.036443391,3.223043163,3,0.006377825,1,2,True,0,4,0.5818985012035648,0.08572460481851543,2
2320,18,3.052145301,1.576893084,4.511284521,4.168342177,3,0.432123242,1,1,True,0,4,0.5805355823941672,0.06539407972496872,1
2321,14,9.73742582,0.273751708,4.279110978,10.64833815,1,0.700339729,0,1,True,5,0,0.3423216256442275,-0.704875384800451,1
2322,14,6.63362611,1.309345196,7.119012203,10.5733137,2,0.117294235,0,1,False,3,3,-0.5758837580716114,-0.3792507766620639,1
2323,13,4.082375193,1.745373794,5.487381837,11.51560853,3,0.406549617,1,3,True,0,4,0.5673203805753683,0.10656076877616041,3
2324,17,2.804632242,1.566220713,4.572242847,2.759886519,2,0.191725224,0,3,False,3,3,-0.5543998706345222,-0.3935906971709941,3
2325,16,7.31102983,0.992725749,6.543475525,7.368090853,2,0.338142987,1,3,True,0,4,0.5825609966149629,0.10390801676623809,3
2326,14,2.421834456,1.627337418,9.490844437,8.486830449,4,0.026669204,0,1,False,3,3,-0.5820458540417734,-0.40520454800122035,1
2327,13,1.71709989,2.876402863,8.34515468,9.106573771,1,0.126732382,1,3,True,0,4,0.5670820293050552,0.12269677924007533,3
2328,18,5.29833889,0.618052213,8.893695492,8.43863235,1,0.45475685,1,3,True,0,4,0.5847766428008637,0.1005078965950699,3
2329,15,2.899873926,1.964494075,9.231483933,9.700113899,2,0.898189921,0,2,False,3,3,-0.5805427355129079,-0.37579533482543026,2
2330,16,6.289051449,0.130190082,9.835766448,5.594715763,4,0.490581622,0,3,True,5,0,0.3481865611552446,-0.7437081127662732,3
2331,14,1.179386749,0.199249213,8.579479441,3.794327721,3,0.453077469,0,0,False,3,3,-0.581233983448428,-0.3872098653754807,0
2332,17,6.549411046,1.655484673,7.650447532,4.045833722,3,0.787569393,2,3,True,2,2,0.5916171265375519,0.3902712462881,3
2333,13,2.83296528,0.314817541,6.192555282,2.119786895,1,0.267830077,2,3,True,2,2,0.5903885647276813,0.4340980289672421,3
2334,14,0.002429344,0.067040365,5.089859419,5.503218721,2,0.095068749,0,0,False,3,3,-0.5744342819658035,-0.38631783862239627,0
2335,17,1.269360577,0.514538993,8.119959244,2.917440509,4,0.20957262,0,0,False,3,3,-0.5713400509877179,-0.4245228697376478,0
2336,14,9.336153778,1.694547513,9.969699917,5.214886928,4,0.791300837,0,3,False,3,3,-0.5755398441668484,-0.37456574506158224,3
2337,16,8.673546391,2.110022864,6.804152108,8.282100772,3,0.677047925,0,2,True,5,0,0.34393659926472664,-0.7402219159550316,2
2338,16,2.33609032,0.607435692,8.342076209,10.94478056,3,0.091533182,1,1,False,1,1,-0.43823846389566495,0.19432569738827526,1
2339,16,7.783719045,2.004778312,6.9705547,10.39605451,5,0.66709316,2,0,True,2,2,0.5725429684695226,0.357086448929859,0
2340,18,6.085715932,0.547428993,6.59160054,4.52674212,5,0.931551485,0,2,False,3,3,-0.564983003357944,-0.4209515891072245,2
2341,18,9.709047114,1.84037228,6.461833681,3.340831422,2,0.044954956,2,3,False,4,5,-0.4337107196845174,0.4301149463737391,3
2342,13,3.736056595,1.23587904,7.027748098,3.930722738,5,0.616418096,2,3,False,4,5,-0.45973592697660204,0.4369378444802002,3
2343,16,6.814606125,1.961398528,6.201373971,11.70986652,4,0.37916457,1,0,False,1,1,-0.4434424420414911,0.18370331091718833,0
2344,17,0.635357224,2.985158257,8.492639931,7.494744797,5,0.501031459,0,0,False,3,3,-0.5834366537851069,-0.4415688822230184,0
